[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 10.0, 1.0, 100.0, 295.0, 0.14]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 10.0, 1.0, 125.0, 295.0, 0.16]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 7.0, 1.0, 40.0, 170.0, 0.08]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 7.0, 1.0, 50.0, 172.0, 0.07]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 7.0, 1.0, 63.0, 165.0, 0.09]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 7.0, 1.0, 80.0, 170.0, 0.09]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 7.0, 1.0, 100.0, 177.0, 0.12]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 7.0, 1.0, 125.0, 169.0, 0.14]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 8.0, 1.0, 40.0, 240.0, 0.1]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 8.0, 1.0, 50.0, 243.0, 0.11]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 8.0, 1.0, 63.0, 235.0, 0.12]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 8.0, 1.0, 80.0, 235.0, 0.13]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 8.0, 1.0, 100.0, 240.0, 0.15]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 8.0, 1.0, 125.0, 233.0, 0.16]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 9.0, 1.0, 40.0, 133.0, 0.07]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 9.0, 1.0, 50.0, 125.0, 0.07]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 9.0, 1.0, 63.0, 127.0, 0.11]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 9.0, 1.0, 80.0, 130.0, 0.11]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 9.0, 1.0, 100.0, 122.0, 0.12]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 9.0, 1.0, 125.0, 130.0, 0.13]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 1.0, 1.0, 40.0, 160.0, 0.09]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 1.0, 1.0, 50.0, 155.0, 0.1]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 1.0, 1.0, 63.0, 165.0, 0.12]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 1.0, 1.0, 80.0, 162.0, 0.12]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 1.0, 1.0, 100.0, 153.0, 0.13]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 1.0, 1.0, 125.0, 155.0, 0.13]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 2.0, 1.0, 40.0, 174.0, 0.08]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 2.0, 1.0, 50.0, 168.0, 0.1]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 2.0, 1.0, 63.0, 170.0, 0.12]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 2.0, 1.0, 80.0, 174.0, 0.11]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 2.0, 1.0, 100.0, 169.0, 0.13]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 2.0, 1.0, 125.0, 160.0, 0.14]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 3.0, 1.0, 40.0, 282.0, 0.1]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 3.0, 1.0, 50.0, 281.0, 0.11]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 3.0, 1.0, 63.0, 275.0, 0.13]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 3.0, 1.0, 80.0, 282.0, 0.14]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 3.0, 1.0, 100.0, 290.0, 0.15]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 3.0, 1.0, 125.0, 271.0, 0.16]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 4.0, 1.0, 40.0, 90.0, 0.07]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 4.0, 1.0, 50.0, 94.0, 0.09]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 4.0, 1.0, 63.0, 99.0, 0.1]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 4.0, 1.0, 80.0, 83.0, 0.12]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 4.0, 1.0, 100.0, 90.0, 0.12]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 4.0, 1.0, 125.0, 87.0, 0.13]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 5.0, 1.0, 40.0, 140.0, 0.08]
[1.0, 2.7, 70.0, 15.0, 70.0, 15.0, 70.0, 15.0, 3.0, 3.0, 2.0, 37.12, 25.6, 39.99, 5.0, 1.0, 50.0, 144.0, 0.08]
